Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,aroma profile (product.metafields.custom.aroma_profile),BOTANICAL NAME (product.metafields.custom.botanical_name),CAS# (product.metafields.custom.cas_),coa-download1 (product.metafields.custom.coa_download1),COUNTRY OF ORIGIN (product.metafields.custom.country_of_origin),description (product.metafields.custom.description),Disclaimer (product.metafields.custom.disclaimer_pregnancy),EC Number (product.metafields.custom.eniecs),EXTRACTION METHOD (product.metafields.custom.extraction_method),FEMA (product.metafields.custom.fema),gcms1 (product.metafields.custom.gcms1),Oil Part of Plant (product.metafields.custom.oil_part_of_plant),Packaging (product.metafields.custom.packaging),parent-sku (product.metafields.custom.parent_sku),pdf-name (product.metafields.custom.pdf_name),pdf-name1 (product.metafields.custom.pdf_name1),Product Related (product.metafields.custom.product_related),This Product Is (product.metafields.custom.this_product_is),Variation Heading (product.metafields.custom.variation_heading),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Seo Hidden (product.metafields.seo.hidden),Active ingredient (product.metafields.shopify.active-ingredient),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Barware material (product.metafields.shopify.barware-material),Chemical grade (product.metafields.shopify.chemical-grade),Chemical purity (product.metafields.shopify.chemical-purity),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic finish (product.metafields.shopify.cosmetic-finish),Cosmetic function (product.metafields.shopify.cosmetic-function),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Drinkware material (product.metafields.shopify.drinkware-material),Eyelash applicator design (product.metafields.shopify.eyelash-applicator-design),Flavor (product.metafields.shopify.flavor),Food product form (product.metafields.shopify.food-product-form),Food storage material (product.metafields.shopify.food-storage-material),Fragrance level (product.metafields.shopify.fragrance-level),Hardware material (product.metafields.shopify.hardware-material),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Package type (product.metafields.shopify.package-type),Packing materials included (product.metafields.shopify.packing-materials-included),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Season (product.metafields.shopify.season),Shape (product.metafields.shopify.shape),Skin care effect (product.metafields.shopify.skin-care-effect),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Taiwan,Price / Taiwan,Compare At Price / Taiwan,Status
moon-ray-night-facial-serum,,,,,,,,,25 kg,,,,,,,,61496,0.0,shopify,0,deny,manual,1125.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
antioxidant-helichrysum-all-day-facial-serum,Antioxidant Helichrysum All Day Facial Serum,"<p>Our <strong>Antioxidant Helichrysum All Day Facial Serum</strong> features a very faint floral aroma, and is suitable for daily personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Very faint floral tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Added to skin and hair moisturizers.</li>
</ul>
<p><strong><br>HBNO® Antioxidant Helichrysum All Day Facial Serum is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of Antioxidant Helichrysum All Day Facial Serum:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li><strong>NOT SAFE FOR INGESTION</strong></li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Essential Oil,"All, Conventional, Facial Beauty, Facial Serum, Facial Serums, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61551,0.0,shopify,0,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno_86c8e2a5-e259-4862-8545-45194fa363db.webp?v=1747845631,1,Sweet Jasmine Fragrance,false,Buy Wholesale Antioxidant Helichrysum All Day Facial Serum,"All-day facial serum with Helichrysum to protect, hydrate, and revitalize skin. Rich in antioxidants to fight signs of aging and boost radiance.",567,,,,,,,,,,,Very faint floral,,,,,,,,,,,,,13048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,serum,,,moisturizing,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
antioxidant-helichrysum-all-day-facial-serum,,,,,,,,,4 oz,,,,,,,,61610,0.0,shopify,0,deny,manual,9.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
antioxidant-helichrysum-all-day-facial-serum,,,,,,,,,1/2 kg,,,,,,,,61611,0.0,shopify,0,deny,manual,25.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
antioxidant-helichrysum-all-day-facial-serum,,,,,,,,,1 kg,,,,,,,,61612,0.0,shopify,0,deny,manual,55.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
antioxidant-helichrysum-all-day-facial-serum,,,,,,,,,4 kg,,,,,,,,61613,0.0,shopify,0,deny,manual,180.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
antioxidant-helichrysum-all-day-facial-serum,,,,,,,,,25 kg,,,,,,,,61614,0.0,shopify,0,deny,manual,775.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
replenish-all-day-anti-aging-nourishing-facial-serum,Replenish All Day Anti-Aging Nourishing Facial Serum,"<p>The <strong>Replenish All Day Anti-Aging Nourishing Facial Serum</strong> features a very faint floral aroma, and is ideal for daily personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Very faint floral tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<p><strong>Skin and Hair Moisturizers:</strong> Added to skin and hair moisturizers.</p>
</li>
</ul>
<p><strong><br>HBNO® Replenish All Day Anti-Aging Nourishing Facial Serum is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of Replenish All Day Anti-Aging Nourishing Facial Serum:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li>
<p><strong>NOT SAFE FOR INGESTION</strong></p>
</li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Essential Oil,"All, Conventional, Facial Beauty, Facial Serum, Facial Serums, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61552,0.0,shopify,0,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno_86c8e2a5-e259-4862-8545-45194fa363db.webp?v=1747845631,1,Sweet Jasmine Fragrance,false,Buy Replenish All Day Anti-Aging Nourishing Facial Serum,"Replenish skin all day with this anti-aging serum that deeply nourishes, smooths fine lines, and restores youthful radiance and long-lasting hydration.",567,,,,,,,,,,,Very faint floral,,,,,,,,,,,,,13062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,serum,,,anti-aging; nourishing; replenishing,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
replenish-all-day-anti-aging-nourishing-facial-serum,,,,,,,,,4 oz,,,,,,,,61616,0.0,shopify,0,deny,manual,12.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
replenish-all-day-anti-aging-nourishing-facial-serum,,,,,,,,,1/2 kg,,,,,,,,61617,0.0,shopify,0,deny,manual,35.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
replenish-all-day-anti-aging-nourishing-facial-serum,,,,,,,,,1 kg,,,,,,,,61618,0.0,shopify,0,deny,manual,70.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
replenish-all-day-anti-aging-nourishing-facial-serum,,,,,,,,,4 kg,,,,,,,,61619,0.0,shopify,0,deny,manual,275.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
replenish-all-day-anti-aging-nourishing-facial-serum,,,,,,,,,25 kg,,,,,,,,61620,0.0,shopify,0,deny,manual,1125.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
vitamin-c-rose-geranium-facial-serum,Vitamin C Rose Geranium Facial Serum,"<p>Our <strong>Vitamin C Rose Geranium Facial Serum</strong> features a very faint floral aroma, and is ideal for personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Very faint floral tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Used in skin and hair moisturizers.</li>
</ul>
<p><strong><br>HBNO® Vitamin C Rose Geranium Facial Serum is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications</strong>.</p>
<h3>HBNO® is a Leading Supplier of Vitamin C Rose Geranium Facial Serum:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li><strong>NOT SAFE FOR INGESTION</strong></li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Essential Oil,"All, Conventional, Facial Beauty, Facial Serum, Facial Serums, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61553,0.0,shopify,0,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno_86c8e2a5-e259-4862-8545-45194fa363db.webp?v=1747845631,1,Sweet Jasmine Fragrance,false,Buy Vitamin C Rose Geranium Facial Serum | Bulk Supplier,"Vitamin C Rose Geranium Facial Serum—brighten and hydrate with antioxidant-rich Vitamin C and soothing rose geranium for radiant, healthy-looking skin.",567,,,,,,,,,,,Very faint floral,,,,,,,,,,,,,15108,,,,,,,,,,,vitamin-c,,,,,,,,,,,,,,,,,,,,,,,,serum,,,moisturizing,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
vitamin-c-rose-geranium-facial-serum,,,,,,,,,4 oz,,,,,,,,61621,0.0,shopify,0,deny,manual,9.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
vitamin-c-rose-geranium-facial-serum,,,,,,,,,1/2 kg,,,,,,,,61622,0.0,shopify,0,deny,manual,25.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
vitamin-c-rose-geranium-facial-serum,,,,,,,,,1 kg,,,,,,,,61623,0.0,shopify,0,deny,manual,55.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
vitamin-c-rose-geranium-facial-serum,,,,,,,,,4 kg,,,,,,,,61624,0.0,shopify,0,deny,manual,180.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
vitamin-c-rose-geranium-facial-serum,,,,,,,,,25 kg,,,,,,,,61625,0.0,shopify,0,deny,manual,775.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
lavender-facial-serum,Lavender Facial Serum,"<p>The <strong>Lavender Facial Serum</strong> features a very faint floral aroma, and is ideal for personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Very faint floral tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Used in skin and hair moisturizers.</li>
</ul>
<p><strong><br>HBNO® Lavender Facial Serum is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of Lavender Facial Serum:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li><strong>NOT SAFE FOR INGESTION</strong></li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Essential Oil,"All, Conventional, Facial Beauty, Facial Serum, Hair Serums, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61554,0.0,shopify,0,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno_86c8e2a5-e259-4862-8545-45194fa363db.webp?v=1747845631,1,Sweet Jasmine Fragrance,false,Buy Lavender Facial Serum in Bulk | Manufacturer in USA,"Lavender Facial Serum—soothe and hydrate skin with calming lavender and nourishing botanicals for a radiant, balanced, and refreshed complexion.",567,,,,,,,,,,,Very faint floral,,,,,,,,,,,,,15110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,serum,,,moisturizing,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
lavender-facial-serum,,,,,,,,,4oz,,,,,,,,61626,0.0,shopify,0,deny,manual,9.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
lavender-facial-serum,,,,,,,,,1/2 kg,,,,,,,,61627,0.0,shopify,0,deny,manual,25.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
lavender-facial-serum,,,,,,,,,1 kg,,,,,,,,61628,0.0,shopify,0,deny,manual,55.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
lavender-facial-serum,,,,,,,,,4 kg,,,,,,,,61629,0.0,shopify,0,deny,manual,180.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
lavender-facial-serum,,,,,,,,,25 kg,,,,,,,,61630,0.0,shopify,0,deny,manual,775.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
organic-minted-glow™-hair-elixir,Organic Minted Glow™ Hair Elixir,"<p>The <strong>Organic Minted Glow™ Hair Elixir</strong> features a floral, minty aroma, making it ideal for personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Floral, minty tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Added to skin and hair moisturizers.</li>
<li>
<strong>Shampoos and Conditioners:</strong> Infuses hair care routines with a floral, minty fragrance.</li>
</ul>
<p><strong><br>HBNO® Organic Minted Glow™ Hair Elixir is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of Organic Minted Glow™ Hair Elixir:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Hair Care,Essential Oil,"All, Facial Beauty, Hair Serum, Hair Serums, Organic, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61555,0.0,shopify,294,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno_86c8e2a5-e259-4862-8545-45194fa363db.webp?v=1747845631,1,Sweet Jasmine Fragrance,false,Buy Organic Minted Glow Hair Elixir | Bulk Supplier,"Organic Minted Glow Hair Elixir—infused with refreshing mint and organic oils to nourish the scalp, strengthen strands, and boost natural hair shine.",486,,,,,,,,,,,"floral, minty",,,,,,,,,,,,,302358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,true,,,active
organic-minted-glow™-hair-elixir,,,,,,,,,4 oz,,,,,,,,61631,0.0,shopify,24,deny,manual,9.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
organic-minted-glow™-hair-elixir,,,,,,,,,1/2 kg,,,,,,,,61632,0.0,shopify,5,deny,manual,25.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
organic-minted-glow™-hair-elixir,,,,,,,,,1 kg,,,,,,,,61633,0.0,shopify,2,deny,manual,55.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
organic-minted-glow™-hair-elixir,,,,,,,,,4 kg,,,,,,,,61634,0.0,shopify,0,deny,manual,180.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
organic-minted-glow™-hair-elixir,,,,,,,,,25 kg,,,,,,,,61635,0.0,shopify,0,deny,manual,775.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
glow-shine™-hair-elixir-organic,Glow & Shine™ Hair Elixir Organic,"<p>Our <strong>Vitamin C Rose Geranium Facial Serum</strong> features a very faint floral aroma, and is ideal for personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Very faint floral tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Used in skin and hair moisturizers.</li>
</ul>
<p><strong><br>HBNO® Vitamin C Rose Geranium Facial Serum is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications</strong>.</p>
<h3>HBNO® is a Leading Supplier of Vitamin C Rose Geranium Facial Serum:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Additional Info:</h3>
<ul>
<li><strong>NOT SAFE FOR INGESTION</strong></li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Essential Oil,"All, Facial Beauty, Hair Serum, Hair Serums, Organic, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61556,0.0,shopify,0,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno_86c8e2a5-e259-4862-8545-45194fa363db.webp?v=1747845631,1,Sweet Jasmine Fragrance,false,Buy Glow and Shine Organic Hair Elixir | Bulk Supplier,"Glow and Shine Organic Hair Elixir—enhance hair health with a nourishing blend of organic oils for natural shine, strength, and scalp hydration.",567,,,,,,,,,,,"floral, camphoraceous, woody, citrus",,,,,,,,,,,,,302397,,,,,,,,,,,vitamin-c,,,,,,,,,,,,,,,,,,,,,,,,serum,,,moisturizing; shimmering,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
glow-shine™-hair-elixir-organic,,,,,,,,,4 oz,,,,,,,,61636,0.0,shopify,0,deny,manual,9.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
glow-shine™-hair-elixir-organic,,,,,,,,,1/2 kg,,,,,,,,61637,0.0,shopify,0,deny,manual,25.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
glow-shine™-hair-elixir-organic,,,,,,,,,1 kg,,,,,,,,61638,0.0,shopify,0,deny,manual,55.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
glow-shine™-hair-elixir-organic,,,,,,,,,4 kg,,,,,,,,61639,0.0,shopify,0,deny,manual,180.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
glow-shine™-hair-elixir-organic,,,,,,,,,25 kg,,,,,,,,61640,0.0,shopify,0,deny,manual,775.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
you-glow-girl™-hair-elixir-organic,You Glow Girl™ Hair Elixir Organic,"<p>The <strong>You Glow Girl™ Hair Elixir Organic</strong> features a floral aroma, making it ideal for personal care applications.</p>
<p><strong><br>Aroma Profile:</strong> Floral tones.</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Skin and Hair Moisturizers:</strong> Added to skin and hair moisturizers.</li>
<li>
<strong>Shampoos and Conditioners:</strong> Used in hair care routines for a light, floral fragrance.</li>
</ul>
<p><strong><br>HBNO® You Glow Girl™ Hair Elixir Organic is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® is a Leading Supplier of You Glow Girl™ Hair Elixir Organic:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse.</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available.</li>
</ul>
<h3>
<br>Prop 65 Disclaimer:</h3>
<p>This product may contain substances known to the State of California to cause cancer, birth defects, or other reproductive harm.</p>",HBNO Bulk,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,Essential Oil,"All, Facial Beauty, Hair Serum, Hair Serums, Organic, Personal Care, Serums",true,Sizes,1/3 oz,,,,,,,,61557,0.0,shopify,319,deny,manual,6.99,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno_86c8e2a5-e259-4862-8545-45194fa363db.webp?v=1747845631,1,Sweet Jasmine Fragrance,false,Buy You Glow Girl Organic Hair Elixir | Bulk Supplier,"You Glow Girl Organic Hair Elixir—nourish and revitalize your hair naturally with a blend of organic oils for shine, strength, and healthy scalp support.",1901,,,,,,,,,,,Floral,,,,,,,,,,,,,302415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,oz,,,true,,,true,,,true,,,active
you-glow-girl™-hair-elixir-organic,,,,,,,,,4 oz,,,,,,,,61641,0.0,shopify,26,deny,manual,9.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
